,x,y,z,w,v
35,5.143634760246542,1.3544168785639097,4.749167617791454,6.498051638810452,5.538101902701629
36,1.0299485023575872,5.094749696503569,3.098820599041423,6.1246981988611555,-1.0389235943262487
37,4.258317910068735,1.134650962658058,4.519543282677024,5.392968872726793,3.9970925374604462
38,5.481867428642429,1.2829841557517696,5.069224562014264,6.764851584394199,5.894510295270595
39,2.8795111291042508,3.16658725582891,0.4298062598952582,6.046098384933161,5.329215998313243
40,1.8513308195383373,4.781177996723663,3.081637517832419,6.632508816262001,0.6210241212442558
41,2.99542902737584,2.334466353865598,0.8680750005844886,5.329895381241438,5.122783054167192
42,0.6239523569598342,4.816861563061236,3.7990231721445786,5.44081392002107,-2.5511184582249102
43,2.9046305258164598,4.676839469228836,1.722231655803332,7.581469995045296,4.087029395829587
44,2.9858717251574,2.6024219863604965,1.3627617273282988,5.588293711517896,4.608981722986501
45,3.8397539492717128,0.5368877064964813,4.9299718366234675,4.376641655768194,2.749536061919958
46,2.47274259467462,2.7416079362121866,0.6707198128127305,5.214350530886806,4.274765376536509
47,5.067572562305334,0.6869352861248066,5.449343827024262,5.754507848430141,4.685801297586406
48,5.139511293985059,0.36438356774443104,4.6724441054751855,5.50389486172949,5.606578482494933
49,4.5467626262561005,0.17674010979836563,4.491296210166841,4.723502736054466,4.60222904234536
50,5.682521049328749,1.9244984526042184,5.134096313402246,7.607019501932967,6.230945785255251
51,4.019244437876432,0.3528832547763555,5.056545065362701,4.3721276926527874,2.9819438103901623
52,5.677031192013138,1.0625022591635365,5.269635701603163,6.7395334511766745,6.084426682423113
53,2.955257652903814,2.8424871034763646,1.1104157962488568,5.797744756380179,4.8000995095587715
54,3.2347719786360547,2.1787673209454232,1.31651431534812,5.413539299581478,5.15302964192399
55,0.9615973969224121,4.724885556647801,2.526760077370216,5.686482953570213,-0.6035652835253917
56,5.497115052412122,0.533120135143913,4.872750847400474,6.030235187556035,6.121479257423769
57,4.745891474457863,0.15820889227036372,4.878180354226132,4.904100366728226,4.613602594689593
58,5.223155657526823,0.6035249986974285,4.9432917698123475,5.8266806562242515,5.503019545241299
59,2.979831208222865,3.064599188749521,0.35385812034953257,6.044430396972386,5.605804296096197
60,3.0714663127105872,2.9874252634447567,0.17862961818029155,6.058891576155344,5.964303007240883
61,3.0396321160533812,4.489087749624935,2.204691264905631,7.528719865678316,3.8745729672011313
62,3.0617360211125937,1.754575167606581,1.570958377166518,4.816311188719174,4.552513665058669
63,1.1225672867151038,5.060352399829835,2.445716624392189,6.182919686544938,-0.20058205096198156
64,2.8211614876487006,2.8938924405608595,1.969060375908568,5.71505392820956,3.673262599388833
65,2.474584964205953,3.2691596985471545,1.1313329596830262,5.743744662753107,3.81783696872888
66,5.208195681121913,0.5805309482818148,4.897538093026547,5.788726629403728,5.518853269217278
67,4.3900781403178195,0.6983247755883457,5.267565552898663,5.0884029159061654,3.512590727736976
68,0.20468201455639667,4.9552586835461225,3.200690912929367,5.1599406981025195,-2.7913268838165735
69,1.2487144983481282,5.084317717648062,1.7595162374977593,6.333032215996191,0.7379127591984971
70,1.6847184228447265,5.35269393042267,3.6629796112071924,7.0374123532673964,-0.2935427655177394
71,-0.09611011680321235,4.777796085777434,3.8568271585159772,4.681685968974222,-4.049047392122402
72,3.053935477923134,2.5819325244477067,1.1275329733897013,5.635868002370841,4.980337982456566
73,0.8730633113488245,4.9998990944986454,2.3287910389601256,5.87296240584747,-0.5826644162624766
74,4.4108172522601325,1.1013903718410436,4.828901234791546,5.512207624101176,3.992733269728719
75,0.7574533477606724,4.868407517473241,3.4198087175400675,5.625860865233913,-1.9049020220187227
76,0.8177363003765243,5.170958779673464,2.5671426931244987,5.988695080049989,-0.93167009237145
77,2.911242991149123,2.939212053454358,1.5254133543297284,5.850455044603481,4.297072627968517
78,5.099390424229172,-0.69928256694225,5.1767989248005835,4.4001078572869226,5.021981923657761
79,4.655099022591114,0.60250708203814,4.97096554757006,5.257606104629254,4.3392324976121674
80,5.544034670403634,-0.08159886525017757,4.804013258773545,5.462435805153456,6.284056082033723
81,4.295265974234435,2.0781252023047765,5.344618523736142,6.3733911765392115,3.245913424732728
82,2.9073326043021397,2.9871424956517387,1.2773446895314367,5.894475099953878,4.537320519072843
83,5.880615099312585,0.988546378921627,5.177649679144793,6.869161478234212,6.583580519480378
84,1.0932539654685056,5.556939548725343,2.9500778047675826,6.650193514193849,-0.7635698738305714
85,2.0078273711397783,4.779300699605504,2.179499929768489,6.787128070745283,1.8361548125110674
86,3.295365541260132,3.2428770177487123,1.1412092797989104,6.538242559008845,5.449521802721354
87,1.5339693584497636,5.1205907100183286,2.8774471509738517,6.654560068468092,0.1904915659256754
88,0.9277722838953788,5.400805327536566,1.0837340771986173,6.328577611431944,0.7718104905921404
89,2.8998024899568464,3.078870216686345,1.385204951050824,5.9786727066431915,4.414400028862869
90,1.7188367473189323,4.658409219922015,4.409372329958335,6.377245967240947,-0.9716988353204701
91,2.637743973352106,2.570045719684953,1.5412461270121078,5.207789693037059,3.7342418196921043
92,2.9305995874787247,4.096848659785126,0.9826150369049257,7.02744824726385,4.878584138052524
93,2.840820118390589,3.4690602355144886,0.3478247458528,6.309880353905077,5.3338154909283775
94,4.396500962808371,1.0355405804248152,4.7617282661083,5.432041543233186,4.031273659508443
95,4.951629985513152,1.3761692469303999,5.2706606802654905,6.327799232443551,4.632599290760813
96,3.118268374467617,2.9955797462300646,0.687510342946775,6.113848120697682,5.549026405988458
97,5.101539928273751,0.5187334922872147,5.4045453102315735,5.620273420560966,4.798534546315929
98,0.2130578537001071,5.128276099624091,3.719230230657626,5.341333953324198,-3.2931145232574117
99,3.475259684407711,4.186807069420509,1.9631265475505195,7.6620667538282206,4.987392821264902
100,2.912519380136778,3.348488143206678,1.3030156403091582,6.261007523343457,4.522023119964398
101,5.304135539751745,0.9123219270700451,4.818486793990528,6.21645746682179,5.789784285512963
102,1.386721060444329,5.173209297049726,3.253916028858119,6.559930357494055,-0.4804739079694609
103,2.8843816732756338,2.1692023584117504,1.7056989308849047,5.053584031687384,4.0630644156663624
104,4.005967743743481,0.4649813038738231,4.945350954913871,4.470949047617304,3.066584532573091
105,5.009095832477447,1.899429333580712,4.9982400885484575,6.908525166058159,5.019951576406437
106,2.8728530626739546,4.749167213816539,0.8495281892353788,7.622020276490494,4.89617793611253
107,3.0870240717858572,3.2542970270060785,1.3441004452282355,6.341321098791935,4.829947698343479
108,3.1777633928614932,3.157190429384206,-0.26136129134337294,6.3349538222457,6.61688807706636
109,3.1516859290425288,2.745554785370402,1.1743095488764026,5.897240714412931,5.1290623092086545
110,4.408676263279063,2.7356926327196125,4.956293331726078,7.144368895998676,3.8610591948320483
111,0.8304852386673869,4.710004302913278,3.7287574065997644,5.540489541580665,-2.0677869292649906
112,1.7271325430160334,4.7828094143389315,2.3721128314469775,6.509941957354965,1.0821522545850892
113,2.837335619783474,2.697802567224202,0.9441457861198884,5.535138187007676,4.7305254534470595
114,2.922938949916854,3.5170751683250363,1.9635146918381783,6.440014118241891,3.8823632079955295
115,1.295931603897367,4.590747456626323,3.090087459377805,5.88667906052369,-0.49822425158307126
116,3.125191899920064,3.1510347874363465,0.23873816422632543,6.27622668735641,6.011645635613802
117,1.211018836938473,5.20673986726822,2.8760317862673945,6.417758704206692,-0.45399411239044873
118,5.633425073282831,0.4394779572718739,4.814328488961891,6.072903030554706,6.452521657603771
119,3.251443117560853,2.2801669653675374,1.3065204705859816,5.53161008292839,5.196365764535725
120,4.328688023933884,1.4198658319656323,5.165530882922995,5.748553855899516,3.491845164944773
121,4.826585556020828,0.8415764524862317,5.018019449618646,5.66816200850706,4.63515166242301
122,3.3762267352566426,3.2386996784450166,1.2537518552844438,6.614926413701659,5.498701615228842
123,3.1246906113696924,3.299204987345641,1.5831525510286635,6.423895598715333,4.666228671710721
124,4.137429039234088,2.375225104365909,5.199997598002243,6.512654143599997,3.074860480465933
125,5.005290660389982,1.2405561437264694,5.071488465341283,6.245846804116452,4.939092855438681
126,4.589802361603013,0.9656882697042704,5.096985630905532,5.555490631307284,4.082619092300494
127,4.582331345741849,0.34380109577465456,5.107164662327712,4.926132441516504,4.057498029155987
128,0.9037913695899961,5.5638402096537485,3.2994765104403743,6.467631579243744,-1.4918937712603821
129,2.7441567893217034,2.5156953287797115,2.2316416943252735,5.259852118101415,3.2566718843181333
130,2.931079477779967,2.7498184554456238,1.9087634469436334,5.680897933225591,3.9533955086163006
131,2.7328069367543915,2.1969914802221933,0.38562996604796596,4.929798416976585,5.079983907460817
132,3.174059276007568,3.993957279661812,2.3777596736804414,7.1680165556693805,3.970358878334695
133,5.220947127651941,0.20026743904721211,5.150132431705846,5.421214566699153,5.291761823598036
134,1.0844399682796224,4.661212596421173,3.591971272729487,5.745652564700795,-1.4230913361702422
135,1.8689685630239994,5.149600551186,3.503778215663909,7.01856911421,0.23415891038408976
136,2.4679295484452615,5.024997254915863,3.3200033731457,7.492926803361124,1.615855723744823
137,5.782264127885072,0.6043324068005018,4.673672847726108,6.386596534685574,6.890855408044036
138,0.007922635135344414,4.922933712057916,3.4120849780299296,4.93085634719326,-3.396239707759241
139,4.950303073221576,1.4240002151907079,5.11847933690699,6.374303288412284,4.782126809536162
140,3.0480497032773406,4.164066987483307,0.04306516089787271,7.212116690760647,6.053034245656809
141,1.7778892051319288,5.321379223939193,3.1662716601422325,7.099268429071122,0.38950675012162517
142,5.757178763526535,1.473935067407445,5.272226184077073,7.23111383093398,6.242131342975997
143,5.362692633494702,0.5579557617591309,5.125485867951615,5.920648395253833,5.599899399037789
144,3.1626988688968516,3.5109673981752554,1.7875162401433695,6.673666267072107,4.537881497650334
145,0.2801685353564113,4.957010715294608,2.9389953424927096,5.237179250651019,-2.378658271779887
146,3.1852349167629552,2.8302549421681897,1.1096378938470206,6.015489858931145,5.26083193967889
147,3.791323485845274,1.0017160498039919,5.4965173106745695,4.793039535649266,2.0861296610159785
148,5.804169905589253,0.29067231365139845,4.8056839430538165,6.094842219240652,6.80265586812469
149,1.5640116979418024,4.896033932832372,3.2468640079319555,6.460045630774175,-0.11884061204835072
150,5.490595981353334,1.5499440563482514,4.5999161067532315,7.040540037701585,6.381275855953436
151,3.6481413981980193,0.40815742898171914,4.966418678889414,4.056298827179738,2.3298641175066246
152,5.171824310443286,0.4318531061518842,4.8555842190222895,5.60367741659517,5.488064401864283
153,5.350240678552019,0.6655672570759243,5.129469151238073,6.015807935627944,5.571012205865966
154,3.11409431947216,1.9458413899327094,2.0677783119314905,5.059935709404869,4.16041032701283
155,4.136225028893967,0.5569852932387291,5.145542474332761,4.693210322132696,3.1269075834551723
156,2.91739729369951,3.660260375281631,1.5060107794443862,6.577657668981141,4.3287838079546335
157,3.4551719191506933,3.8374202970688174,2.1876563433242304,7.292592216219511,4.722687494977157
158,0.5454444781830966,5.046747051566716,3.2416448713090404,5.592191529749813,-2.150755914942847
159,1.949240954181696,5.25839851105086,3.0155395141305896,7.207639465232556,0.8829423942328023
160,4.688261420834313,0.4644257515921846,5.579060965663193,5.152687172426497,3.797461876005433
161,2.5369227203805718,1.5974084467112806,1.0626793534985768,4.134331167091853,4.011166087262566
162,0.7080658400608837,5.302469778657263,2.684262860425123,6.010535618718147,-1.2681311803033557
163,5.5136640751960035,0.5826194602718001,5.235936143382664,6.096283535467804,5.791392007009343
164,2.2633422694484047,2.4288335691719554,1.4559144608213561,4.69217583862036,3.070770078075453
165,4.129227271964549,0.9653586514819726,4.7358264545911775,5.094585923446521,3.5226280893379203
166,4.642759544206278,1.5807079812350378,5.186197943679022,6.223467525441316,4.099321144733534
167,4.714050445577875,1.2320575129494293,4.826981312562965,5.946107958527305,4.601119578592786
168,5.1056833519052125,1.0108247410668245,5.168292968536585,6.116508092972037,5.04307373527384
169,5.254343772362965,-0.07700474927339096,5.137438885483932,5.177339023089575,5.371248659241998
170,3.07239230625491,3.3153650356827455,1.3308779080619133,6.387757341937656,4.813906704447907
171,5.316756220166932,1.6347213028382996,5.041888607198322,6.951477523005231,5.591623833135541
172,5.794783565837727,-0.3619582319996455,5.30188657785529,5.432825333838081,6.287680553820163
173,2.9196489159960635,2.5909788973862775,0.46655252516549794,5.5106278133823405,5.372745306826629
174,4.389086925138482,-0.7269484754496232,5.029739548782644,3.662138449688859,3.7484343014943198
175,5.212661559641259,0.10021478108166759,4.913883611386092,5.3128763407229265,5.5114395078964264
176,2.892236339739618,3.9713944085927047,0.48744062759813467,6.863630748332323,5.297032051881101
177,1.1091345637609777,4.646823253899139,2.912959248452595,5.755957817660117,-0.6946901209306393
178,1.015172647488094,4.842042599059373,1.6369686433688364,5.857215246547467,0.3933766516073516
179,3.037643699376796,2.476626494577989,1.2281720420255193,5.5142701939547845,4.847115356728073
180,0.5550942968733796,5.011541492774135,4.163058104500724,5.566635789647514,-3.0528695107539647
181,1.2847703006343276,4.924665204976068,4.5978868895172464,6.209435505610395,-2.028346288248591
182,0.855232508684355,4.953569557819335,2.7359825699515765,5.80880206650369,-1.0255175525828666
183,6.297716034727609,0.8920489297724161,4.794550194243068,7.189764964500025,7.800881875212149
184,3.059428635979366,3.0395313335179663,0.05914648649956855,6.098959969497333,6.059710785459163
185,5.867538499623112,1.3680901521938296,4.553558557342773,7.235628651816942,7.181518441903452
186,5.005729309044182,0.3999243293450555,4.580471246820113,5.4056536383892375,5.430987371268251
187,3.2703949443460454,2.932829955128114,0.1890965876802242,6.20322489947416,6.351693301011867
188,2.526711108748932,2.696849747761066,0.39712147072242165,5.223560856509998,4.656300746775442
189,6.721368260582786,0.7017294835056551,4.9836504884731925,7.423097744088441,8.45908603269238
190,4.6845717629924035,0.6349165860166426,4.6947797313099615,5.319488349009046,4.6743637946748455
191,5.091128570285573,0.40008471827420744,5.253370199962325,5.491213288559781,4.9288869406088205
192,2.9570183987765644,3.1714458980840274,1.6075193157699643,6.128464296860592,4.306517481783164
193,0.6883784832228708,4.9106685712415015,3.6532979984555953,5.599047054464372,-2.276541032009854
194,3.0479906148722757,2.608867025942752,0.30413672338906317,5.656857640815028,5.791844506355488
195,0.8955965550419813,5.019403509261636,2.6245963062739825,5.915000064303618,-0.8334031961900199
196,2.6869773000576322,2.9458744553023846,1.5081388166373988,5.632851755360017,3.8658157834778657
197,4.986670023429734,1.4652753756588444,4.788897843882735,6.4519453990885784,5.184442202976733
198,5.003947986398199,-0.051280985893678244,4.992197354809133,4.952667000504521,5.0156986179872645
199,2.941832177213823,2.8280063169857885,0.6927604042063571,5.769838494199611,5.190903950221289
200,0.9658921037282789,5.1312908818196235,2.8365865496502427,6.097182985547902,-0.9048023421936848
201,3.035777090975888,3.659234717303884,1.7797795394252667,6.695011808279772,4.2917746425265095
202,2.9826200973680286,1.850775990259315,0.5474990901442285,4.833396087627344,5.417741104591829
203,4.262535868255887,0.5234024320270763,5.142507372678115,4.785938300282964,3.3825643638336595
204,4.861471130428928,1.1869675174728838,4.330372359213856,6.048438647901811,5.392569901644
205,0.28003976929511065,5.328665089259214,3.987498205249703,5.608704858554325,-3.4274186666594817
206,4.941079303785569,0.7290494216478138,4.958748133871845,5.670128725433383,4.923410473699294
207,1.2111884835219182,4.912218156788881,3.3819307664740776,6.123406640310799,-0.9595537994302412
208,0.5753723617725583,4.873639111508654,2.750748704525406,5.449011473281212,-1.6000039809802895
209,3.0738300514149657,2.1784789433629195,1.4733025897625027,5.252308994777885,4.674357513067429
210,5.459998582176549,1.5100902938905316,4.972091996264376,6.970088876067081,5.947905168088723
211,3.329057315093265,3.70481270657174,0.49085656143108447,7.033870021665005,6.167258068755445
212,4.3282052926510515,-0.1282939653702888,5.559601220081609,4.199911327280763,3.096809365220494
213,0.07235407210682854,4.982577308394798,3.4777626365724634,5.0549313805016265,-3.3330544923588064
214,4.231762457452522,1.1034320323333726,5.299535084594232,5.335194489785895,3.163989830310812
215,1.078404296059815,5.114748673126287,2.7101604133459887,6.193152969186102,-0.5533518212263586
216,0.06919241417481115,5.364246225389369,2.9339100843551877,5.43343863956418,-2.7955252560055657
217,5.304087651997616,1.011449972734771,5.258317524218489,6.315537624732387,5.349857779776743
218,6.55692902011824,0.44948970232559615,4.982313338513568,7.006418722443836,8.131544701722913
219,3.3545913378656183,0.8111827639286775,5.179879133288991,4.1657741017942955,1.5293035424422454
220,3.204977114327346,2.194773882377967,2.1000595960427235,5.399750996705313,4.309894632611969
221,3.120870733009004,2.5576071263652462,1.0657472747716075,5.678477859374251,5.175994191246401
222,4.800025673552745,1.7642036477772385,5.230410532926134,6.564229321329983,4.3696408141793555
223,3.1702515136853058,3.3627608882695537,0.5072159791056979,6.53301240195486,5.833287048264913
224,3.1516104625826413,4.28452395891205,2.7516490677983656,7.436134421494692,3.551571857366917
225,1.3418856121317373,5.21995542027417,2.791570463240713,6.561841032405907,-0.10779923897723842
226,0.8345192560604926,5.08447829497976,3.0858993677747413,5.918997551040253,-1.416860855653756
227,5.3454513648437425,0.8519961251028145,5.013453435225391,6.197447489946557,5.677449294462094
228,1.2566938049062923,4.654017827027807,2.465291329103027,5.910711631934099,0.048096280709557515
229,5.008097532862106,1.4046944374734573,4.8947977414308514,6.412791970335563,5.12139732429336
230,3.263419429285718,3.9095923967368225,-0.31960127641466163,7.17301182602254,6.846440134986097
231,5.553107019925537,0.7398326141702753,5.228931355029754,6.292939634095812,5.877282684821319
232,4.908839555126538,0.6070660053629104,5.0950800269219405,5.515905560489449,4.7225990833311355
233,1.5977332375555515,4.8578434542638025,3.3212799959180495,6.4555766918193545,-0.1258135208069464
234,1.154176992382477,4.882833909487217,3.6668612481489675,6.037010901869694,-1.3585072633840136
235,0.8991580440506769,5.133856790557295,2.3404679132198356,6.033014834607972,-0.5421518251184818
236,-0.029795758162719288,4.778401683798089,3.3238597028944032,4.74860592563537,-3.383451219219842
237,1.1459843171564754,5.206521682818849,3.344278376360454,6.352505999975325,-1.0523097420475032
238,0.4791664490883931,5.229624286622862,4.60918223392894,5.708790735711255,-3.6508493357521536
239,2.2418912090523104,4.9268205771165094,2.417345985434772,7.16871178616882,2.0664364326698488
240,0.3822027746258734,5.065090326092399,2.386618655549156,5.447293100718272,-1.6222131062974094
241,1.028480234398472,4.914424482410608,2.440762118495785,5.94290471680908,-0.383801649698841
242,3.061472526854758,2.708947388049634,0.4403502292464402,5.770419914904392,5.6825948244630755
243,3.0505996706749445,4.104628975620516,0.5495300058479864,7.155228646295461,5.551669335501902
244,0.4199578070309682,5.0972242115415884,3.4191567940236594,5.517182018572557,-2.579241179961723
245,2.1039198443814375,5.208748853720289,3.163018738796478,7.312668698101726,1.0448209499663972
246,4.94980255210976,0.753554063370275,4.822703077695095,5.703356615480034,5.076902026524424
247,4.226657539262166,1.2542275359345143,5.349865112579607,5.48088507519668,3.1034499659447246
248,2.607213735474517,3.441166362124011,0.31960508988582237,6.048380097598528,4.894822381063212
249,6.072925884655693,0.05547831911257051,4.831840457670213,6.128404203768264,7.314011311641173
250,-0.1500014904152558,4.6546684530865,3.558233450696188,4.504666962671244,-3.8582364315266995
251,0.6962265684570209,4.707781620943724,3.3753258893843254,5.404008189400745,-1.9828727524702836
252,2.9826707616773422,2.7424397066125157,1.588050211395058,5.7251104682898575,4.377291311959627
253,5.353229524496053,2.176030344188958,4.859539876765922,7.529259868685011,5.846919172226183
254,4.845619973753521,0.7994462242825705,5.367625007752872,5.645066198036091,4.323614939754169
255,3.698579717983579,1.1400003532615763,5.039097161806914,4.838580071245155,2.358062274160244
256,2.941348439709155,2.545751823210191,1.823802576813095,5.487100262919346,4.058894302605215
257,2.7140115080705676,5.151049338313689,4.436979206512014,7.865060846384257,0.9910438096291214
258,4.995393831980351,1.2907432361876823,4.77629447676967,6.286137068168033,5.2144931871910325
259,-0.13953335541881517,4.886592014608937,2.9654622208511325,4.747058659190122,-3.244528931688763
260,4.570828835919689,1.2117597538737903,5.09468840294723,5.782588589793479,4.0469692688921475
261,5.360432820714354,1.7500182261435633,4.656754485948115,7.110451046857917,6.064111155480592
262,3.049105675622909,3.916023957321488,1.2898793395244663,6.965129632944397,4.808332011721352
263,2.927799207712299,3.016230777003716,0.7626368873379612,5.944029984716015,5.092961528086637
264,4.882181371831271,0.5817328730343128,4.800172759166801,5.463914244865584,4.96418998449574
265,1.78168041015687,4.814986878709782,3.09487009361061,6.5966672888666515,0.46849072670312975
266,1.3324786442631422,5.55493773495569,1.6991129002151595,6.887416379218832,0.965844388311125
267,2.7285538017408233,4.756050008832595,1.383644612626966,7.484603810573418,4.073462990854681
268,1.9858712550530382,5.141069805513229,2.9756783661580664,7.126941060566267,0.99606414394801
269,2.2773628634713434,5.219011071652858,2.40653080035765,7.496373935124201,2.148194926585037
270,3.012552502723057,3.378682282741051,0.835794715359744,6.391234785464108,5.18931029008637
271,4.882413346784999,1.0496182175233073,4.848387497367087,5.932031564308306,4.91643919620291
272,2.9392632778275423,2.8366128222896156,1.3664058819989544,5.7758761001171575,4.51212067365613
273,2.706325115278452,3.10550000720169,0.8273654345942671,5.811825122480142,4.585284795962638
274,4.862529207383848,1.6611773567520043,5.268860533353623,6.5237065641358525,4.456197881414074
275,0.14251538106453088,4.939726288756441,3.638737166528169,5.082241669820972,-3.353706404399107
276,1.379327273442715,5.062112264714426,2.8460324071676797,6.441439538157141,-0.08737786028224948
277,5.8256253425819535,1.0073126984975709,4.732003202607735,6.832938041079524,6.919247482556172
278,4.024571560647788,0.6297118112724958,4.79337983560521,4.654283371920283,3.2557632856903655
279,2.9054102554133547,3.548069137926129,0.9053171407889109,6.453479393339483,4.905503370037799
280,4.996901921480452,-0.08324636398111163,5.256956999010945,4.91365555749934,4.73684684394996
281,3.0755446847417516,2.956227166448096,1.927408452982799,6.0317718511898475,4.2236809165007045
282,0.8522775768156877,5.224066740129264,2.862741260430177,6.076344316944952,-1.1581861067988017
283,2.6723783707256556,2.6481679611686078,1.1301106555892442,5.320546331894263,4.214646085862067
284,4.591363360282467,-0.23224758413885316,5.01362677555006,4.359115776143614,4.1690999450148745
285,2.9452963973715955,2.3543498598394157,1.5956246104306961,5.299646257211011,4.294968184312495
286,4.392297019143904,2.054155037938007,5.253004538115491,6.4464520570819115,3.531589500172318
287,0.6120373551921114,4.895709166992621,4.123381776450673,5.507746522184732,-2.89930706606645
288,6.146258500030034,1.7534792996156963,5.101419760646559,7.89973779964573,7.191097239413509
289,0.7638393223607894,5.314982200006606,2.1851548326024437,6.078821522367395,-0.6574761878808648
290,2.48952526190615,3.8462752656872827,1.3840867138541888,6.335800527593433,3.594963809958111
291,0.7097446487199293,5.474285510029391,2.428864570791318,6.18403015874932,-1.0093752733514596
292,4.606223144965886,3.2766669167955937,5.318728938207154,7.88289006176148,3.893717351724619
293,2.9105219793836974,2.533270622280138,2.3214152967687305,5.443792601663835,3.4996286619986643
294,0.8686794750162743,5.270464410193908,2.5249914848674875,6.139143885210182,-0.7876325348349389
295,1.442599056296712,4.807203296644712,3.024396812388177,6.2498023529414235,-0.1391986997947532
296,1.64708086030598,4.993654361786865,2.9359364986711904,6.640735222092845,0.3582252219407698
297,5.2033522611776,1.121659318421203,4.881421424466167,6.325011579598803,5.525283097889034
298,6.0564029242506585,1.224128277136941,4.522911753315735,7.2805312013876,7.589894095185582
299,1.106940202775892,4.835904871942675,2.5308423010991437,5.942845074718567,-0.3169618955473599
300,4.6695676569675575,1.2104393723314941,4.861776624938853,5.880007029299051,4.4773586889962615
301,5.227852513153734,0.7834967303680344,4.994765146255281,6.011349243521768,5.460939880052187
302,2.6856709696096157,2.96380074579662,1.525380094020669,5.649471715406236,3.8459618451985627
303,2.8398390663660655,2.0361472565809997,0.5899817360144333,4.875986322947066,5.089696396717698
304,5.464998050716019,1.3317096991536552,5.017676201790833,6.796707749869674,5.912319899641206
305,-0.31064646135140017,5.124827184303481,3.739237179652512,4.814180722952081,-4.3605301023553125
306,4.865229531247125,0.3878672755288638,5.031685393334653,5.2530968067759884,4.698773669159596
307,2.0683940069292817,5.1724476928344,3.4895412465602154,7.240841699763681,0.647246767298348
308,5.554285306613993,0.8735343255194856,4.82803422266349,6.427819632133478,6.280536390564496
309,1.3774629358909558,4.721104095071467,3.268840707851069,6.098567030962423,-0.5139148360691572
310,4.41963921877001,1.4762447977714181,4.921191269952952,5.895884016541428,3.9180871675870685
311,4.803832118069626,1.4029816055844564,4.857756920962974,6.206813723654083,4.749907315176278
312,0.7184317818654342,5.110587528217106,2.7039323172788245,5.829019310082541,-1.2670687535479561
313,2.934012691526788,2.7987700050531075,0.04096847880547394,5.732782696579895,5.827056904248102
314,3.2495133793215665,3.3926395321438023,0.3465983359677671,6.642152911465368,6.152428422675365
